Bike ID,Gender,Birth Year,Age,Trip Duration,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,Start Time,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Stop Time
42376,Male,1988,36,284,3206,Hilltop,40.7311689,-74.0575736,2021-01-15 01:34:24.8180,3225,Baldwin at Montgomery,40.7236589,-74.0641943,2021-01-15 01:39:09.5350
27401,Male,1996,28,658,3678,Fairmount Ave,40.72572613742557,-74.07195925712585,2021-01-15 05:16:52.7960,3186,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-15 05:27:50.8930
42117,Male,1981,43,307,3199,Newport Pkwy,40.7287448,-74.0321082,2021-01-15 05:20:41.7980,3187,Warren St,40.7211236,-74.03805095,2021-01-15 05:25:49.1350
27233,Male,1981,43,229,3678,Fairmount Ave,40.72572613742557,-74.07195925712585,2021-01-15 05:34:19.0850,3195,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-15 05:38:08.6000
44358,Male,1981,43,228,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,2021-01-15 05:35:52.4440,3186,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-15 05:39:41.3360
28208,Male,1980,44,335,3199,Newport Pkwy,40.7287448,-74.0321082,2021-01-15 05:41:19.5530,3275,Columbus Drive,40.71835519823214,-74.03891444206238,2021-01-15 05:46:54.5540
27401,Male,1986,38,75,3186,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-15 05:53:15.6090,3185,City Hall,40.7177325,-74.043845,2021-01-15 05:54:30.8140
27401,Male,1986,38,554,3185,City Hall,40.7177325,-74.043845,2021-01-15 05:54:44.4090,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,2021-01-15 06:03:59.2250
43206,Male,1959,65,2114,3267,Morris Canal,40.7124188237569,-74.03852552175522,2021-01-15 05:54:50.9680,3639,Harborside,40.7192517,-74.034234,2021-01-15 06:30:05.1710
46079,Male,1969,55,679,3203,Hamilton Park,40.727595966,-74.044247311,2021-01-15 06:09:25.6240,3184,Paulus Hook,40.7141454,-74.0335519,2021-01-15 06:20:45.3920
42788,Male,1970,54,152,3279,Dixon Mills,40.721630142638354,-74.04996782541275,2021-01-15 06:17:18.0050,3186,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-15 06:19:50.2180
42352,Male,1986,38,180,3279,Dixon Mills,40.721630142638354,-74.04996782541275,2021-01-15 06:19:51.0090,3186,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-15 06:22:51.1290
40756,Male,1993,31,741,3677,Glenwood Ave,40.72755146730012,-74.07106071710587,2021-01-15 06:21:47.4990,3186,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-15 06:34:09.2850
40168,Male,1996,28,341,3679,Bergen Ave,40.722103786686034,-74.07145500183105,2021-01-15 06:25:27.5260,3195,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-15 06:31:08.8250
43206,Male,1959,65,1538,3639,Harborside,40.7192517,-74.034234,2021-01-15 06:30:49.0560,3267,Morris Canal,40.7124188237569,-74.03852552175522,2021-01-15 06:56:27.8880
39533,Unknown,1969,55,250,3194,McGinley Square,40.7253399253558,-74.06762212514877,2021-01-15 06:30:52.2610,3195,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-15 06:35:02.8090
26545,Male,1981,43,336,3187,Warren St,40.7211236,-74.03805095,2021-01-15 06:31:00.5610,3199,Newport Pkwy,40.7287448,-74.0321082,2021-01-15 06:36:37.3820
43563,Female,1980,44,167,3481,York St,40.71649,-74.04105,2021-01-15 06:39:38.8680,3186,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-15 06:42:26.2810
47238,Male,2000,24,388,3203,Hamilton Park,40.727595966,-74.044247311,2021-01-15 06:49:05.2400,3213,Van Vorst Park,40.71848892,-74.047726625,2021-01-15 06:55:34.0680
33433,Male,1989,35,167,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,2021-01-15 06:49:07.7950,3186,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-15 06:51:55.5800
42473,Female,1993,31,246,3678,Fairmount Ave,40.72572613742557,-74.07195925712585,2021-01-15 06:52:10.6150,3280,Astor Place,40.71928220070702,-74.07126188278198,2021-01-15 06:56:16.8660
41696,Male,1991,33,243,3205,JC Medical Center,40.71653978099194,-74.0496379137039,2021-01-15 06:53:21.4350,3186,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-15 06:57:24.8160
44968,Male,1982,42,302,3207,Oakland Ave,40.7376037,-74.0524783,2021-01-15 06:53:41.7730,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131607,2021-01-15 06:58:43.9180
39920,Female,1991,33,122,3639,Harborside,40.7192517,-74.034234,2021-01-15 06:54:26.4810,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,2021-01-15 06:56:28.5400
44223,Male,1980,44,290,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,2021-01-15 06:54:41.9300,3186,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-15 06:59:32.0300
43206,Male,1967,57,233,3267,Morris Canal,40.7124188237569,-74.03852552175522,2021-01-15 06:58:13.1240,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,2021-01-15 07:02:06.8420
44556,Male,1959,65,1173,3267,Morris Canal,40.7124188237569,-74.03852552175522,2021-01-15 07:09:01.2190,3267,Morris Canal,40.7124188237569,-74.03852552175522,2021-01-15 07:28:35.0140
44671,Male,1980,44,1286,3677,Glenwood Ave,40.72755146730012,-74.07106071710587,2021-01-15 07:10:52.6820,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,2021-01-15 07:32:19.4000
28025,Male,1994,30,576,3281,Leonard Gordon Park,40.74590996631558,-74.0572714805603,2021-01-15 07:11:50.8100,3195,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-15 07:21:27.5850
48911,Female,1970,54,327,3203,Hamilton Park,40.727595966,-74.044247311,2021-01-15 07:12:46.2990,3186,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-15 07:18:13.3770
44740,Male,1967,57,188,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,2021-01-15 07:13:13.5110,3186,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-15 07:16:22.0700
43572,Male,1993,31,197,3194,McGinley Square,40.7253399253558,-74.06762212514877,2021-01-15 07:20:55.0260,3195,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-15 07:24:12.7070
43361,Male,1977,47,139,3213,Van Vorst Park,40.71848892,-74.047726625,2021-01-15 07:21:31.9220,3186,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-15 07:23:51.3820
28012,Male,1979,45,440,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,2021-01-15 07:27:50.2490,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,2021-01-15 07:35:10.3230
42311,Female,1995,29,115,3199,Newport Pkwy,40.7287448,-74.0321082,2021-01-15 07:40:24.4480,3202,Newport PATH,40.7272235,-74.0337589,2021-01-15 07:42:20.0960
42396,Male,1983,41,474,3205,JC Medical Center,40.71653978099194,-74.0496379137039,2021-01-15 07:44:56.7340,3639,Harborside,40.7192517,-74.034234,2021-01-15 07:52:51.1740
42155,Male,1994,30,5145,3194,McGinley Square,40.7253399253558,-74.06762212514877,2021-01-15 07:47:11.8430,3194,McGinley Square,40.7253399253558,-74.06762212514877,2021-01-15 09:12:57.6100
45281,Male,1966,58,676,3678,Fairmount Ave,40.72572613742557,-74.07195925712585,2021-01-15 07:47:19.9940,3677,Glenwood Ave,40.72755146730012,-74.07106071710587,2021-01-15 07:58:36.9550
42171,Male,1990,34,316,3205,JC Medical Center,40.71653978099194,-74.0496379137039,2021-01-15 07:54:25.7040,3187,Warren St,40.7211236,-74.03805095,2021-01-15 07:59:42.0480
40947,Female,1974,50,98,3639,Harborside,40.7192517,-74.034234,2021-01-15 07:55:28.2920,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,2021-01-15 07:57:06.9250
44971,Male,1975,49,721,3205,JC Medical Center,40.71653978099194,-74.0496379137039,2021-01-15 07:58:44.1900,3202,Newport PATH,40.7272235,-74.0337589,2021-01-15 08:10:45.8030
42171,Male,1982,42,119,3187,Warren St,40.7211236,-74.03805095,2021-01-15 08:00:16.4260,3638,Washington St,40.7242941,-74.0354826,2021-01-15 08:02:15.7060
32095,Male,1989,35,334,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,2021-01-15 08:01:15.6450,3273,Manila & 1st,40.721650724879986,-74.04288411140442,2021-01-15 08:06:50.2150
48911,Female,1992,32,340,3186,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-15 08:02:54.9100,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,2021-01-15 08:08:35.8560
41620,Male,1981,43,152,3279,Dixon Mills,40.721630142638354,-74.04996782541275,2021-01-15 08:05:27.7920,3186,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-15 08:08:00.2240
29832,Male,1989,35,494,3268,Lafayette Park,40.71346382669195,-74.06285852193832,2021-01-15 08:13:08.9390,3186,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-15 08:21:23.0130
44920,Female,1975,49,304,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,2021-01-15 08:14:36.7810,3186,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-15 08:19:41.2930
27233,Male,1962,62,472,3195,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-15 08:14:57.3660,3193,Lincoln Park,40.7246050998869,-74.07840594649315,2021-01-15 08:22:50.2250
44414,Male,1988,36,535,3210,Pershing Field,40.742677141,-74.051788633,2021-01-15 08:16:12.5190,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,2021-01-15 08:25:08.1000
42546,Male,1979,45,2381,3481,York St,40.71649,-74.04105,2021-01-15 08:21:24.2070,3481,York St,40.71649,-74.04105,2021-01-15 09:01:06.1170
40464,Male,1990,34,233,3275,Columbus Drive,40.71835519823214,-74.03891444206238,2021-01-15 08:23:06.9510,3184,Paulus Hook,40.7141454,-74.0335519,2021-01-15 08:26:59.9700
27777,Male,1984,40,672,3198,Heights Elevator,40.748715945380226,-74.04044330120087,2021-01-15 08:24:45.8290,3195,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-15 08:35:58.3260
44401,Male,1991,33,611,3209,Brunswick St,40.7241765,-74.0506564,2021-01-15 08:28:25.9690,3681,Grand St,40.71517767732029,-74.03768330812454,2021-01-15 08:38:37.5370
44971,Unknown,1994,30,508,3202,Newport PATH,40.7272235,-74.0337589,2021-01-15 08:28:31.2060,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,2021-01-15 08:37:00.1530
44989,Female,1986,38,618,3268,Lafayette Park,40.71346382669195,-74.06285852193832,2021-01-15 08:29:12.6530,3185,City Hall,40.7177325,-74.043845,2021-01-15 08:39:30.7810
48911,Female,1987,37,334,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,2021-01-15 08:30:49.3860,3186,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-15 08:36:24.2160
44376,Male,1977,47,174,3214,Essex Light Rail,40.7127742,-74.0364857,2021-01-15 08:31:27.6090,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,2021-01-15 08:34:22.4410
42350,Male,1966,58,376,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,2021-01-15 08:35:54.5140,3639,Harborside,40.7192517,-74.034234,2021-01-15 08:42:10.9520
43558,Male,1964,60,503,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,2021-01-15 08:36:18.3620,3681,Grand St,40.71517767732029,-74.03768330812454,2021-01-15 08:44:41.9800
28025,Male,1994,30,520,3195,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-15 08:36:18.9510,3281,Leonard Gordon Park,40.74590996631558,-74.0572714805603,2021-01-15 08:44:59.5290
27485,Male,1984,40,325,3207,Oakland Ave,40.7376037,-74.0524783,2021-01-15 08:36:25.7800,3640,Journal Square,40.73367,-74.0625,2021-01-15 08:41:51.7220
42323,Male,1983,41,144,3211,Newark Ave,40.72152515,-74.046304543,2021-01-15 08:36:43.2100,3213,Van Vorst Park,40.71848892,-74.047726625,2021-01-15 08:39:07.3000
44723,Female,1983,41,319,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,2021-01-15 08:37:20.4470,3186,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-15 08:42:39.5470
44452,Female,1995,29,120,3639,Harborside,40.7192517,-74.034234,2021-01-15 08:39:07.6090,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,2021-01-15 08:41:07.7900
41369,Male,1980,44,288,3678,Fairmount Ave,40.72572613742557,-74.07195925712585,2021-01-15 08:42:46.9410,3195,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-15 08:47:35.6460
46527,Male,1998,26,682,3268,Lafayette Park,40.71346382669195,-74.06285852193832,2021-01-15 08:46:11.4060,3186,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-15 08:57:34.1030
42422,Male,1984,40,204,3209,Brunswick St,40.7241765,-74.0506564,2021-01-15 08:46:57.3660,3186,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-15 08:50:21.7190
35139,Female,1979,45,470,3275,Columbus Drive,40.71835519823214,-74.03891444206238,2021-01-15 08:51:00.4810,3203,Hamilton Park,40.727595966,-74.044247311,2021-01-15 08:58:50.8750
42293,Male,1995,29,298,3209,Brunswick St,40.7241765,-74.0506564,2021-01-15 08:51:25.0460,3186,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-15 08:56:23.5320
41547,Male,1963,61,305,3194,McGinley Square,40.7253399253558,-74.06762212514877,2021-01-15 08:52:56.2450,3195,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-15 08:58:01.3460
31496,Male,1978,46,196,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,2021-01-15 08:53:02.6180,3186,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-15 08:56:18.6240
44603,Male,1983,41,698,3203,Hamilton Park,40.727595966,-74.044247311,2021-01-15 08:54:10.0320,3184,Paulus Hook,40.7141454,-74.0335519,2021-01-15 09:05:49.0000
40168,Female,1994,30,338,3195,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-15 08:54:20.7710,3678,Fairmount Ave,40.72572613742557,-74.07195925712585,2021-01-15 08:59:59.5440
42582,Male,1983,41,197,3205,JC Medical Center,40.71653978099194,-74.0496379137039,2021-01-15 08:54:26.0170,3186,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-15 08:57:43.1080
31659,Male,1960,64,567,3681,Grand St,40.71517767732029,-74.03768330812454,2021-01-15 08:55:50.5730,3199,Newport Pkwy,40.7287448,-74.0321082,2021-01-15 09:05:17.6990
44671,Female,1990,34,370,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,2021-01-15 08:59:34.9550,3639,Harborside,40.7192517,-74.034234,2021-01-15 09:05:44.9870
41696,Male,1978,46,439,3186,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-15 09:00:50.4170,3186,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-15 09:08:09.9440
42205,Female,1988,36,485,3202,Newport PATH,40.7272235,-74.0337589,2021-01-15 09:06:30.1620,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,2021-01-15 09:14:36.1380
46539,Female,1995,29,748,3483,Montgomery St,40.71942,-74.05099,2021-01-15 09:09:00.7170,3203,Hamilton Park,40.727595966,-74.044247311,2021-01-15 09:21:29.3170
42267,Male,1983,41,1205,3192,Liberty Light Rail,40.7112423,-74.0557013,2021-01-15 09:12:21.7980,3195,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-15 09:32:27.1880
42434,Male,1991,33,549,3268,Lafayette Park,40.71346382669195,-74.06285852193832,2021-01-15 09:15:13.9860,3186,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-15 09:24:23.0850
44452,Male,1998,26,101,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,2021-01-15 09:17:00.5250,3639,Harborside,40.7192517,-74.034234,2021-01-15 09:18:42.0550
42805,Male,1985,39,177,3275,Columbus Drive,40.71835519823214,-74.03891444206238,2021-01-15 09:19:51.5810,3639,Harborside,40.7192517,-74.034234,2021-01-15 09:22:49.4940
43558,Male,1964,60,240,3681,Grand St,40.71517767732029,-74.03768330812454,2021-01-15 09:20:21.1070,3186,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-15 09:24:21.3490
42174,Unknown,1969,55,249,3199,Newport Pkwy,40.7287448,-74.0321082,2021-01-15 09:21:46.4890,3203,Hamilton Park,40.727595966,-74.044247311,2021-01-15 09:25:55.5880
45713,Male,1987,37,187,3185,City Hall,40.7177325,-74.043845,2021-01-15 09:26:48.1800,3483,Montgomery St,40.71942,-74.05099,2021-01-15 09:29:55.2650
43558,Male,1964,60,263,3186,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-15 09:32:53.9490,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,2021-01-15 09:37:17.1720
44452,Male,1994,30,208,3639,Harborside,40.7192517,-74.034234,2021-01-15 09:33:22.5560,3202,Newport PATH,40.7272235,-74.0337589,2021-01-15 09:36:51.4630
42452,Male,1981,43,201,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,2021-01-15 09:34:11.5150,3184,Paulus Hook,40.7141454,-74.0335519,2021-01-15 09:37:32.6840
48739,Male,1987,37,237,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,2021-01-15 09:34:32.5760,3205,JC Medical Center,40.71653978099194,-74.0496379137039,2021-01-15 09:38:30.1430
42470,Male,1957,67,378,3212,Christ Hospital,40.734785818,-74.050443636,2021-01-15 09:36:55.4820,3211,Newark Ave,40.72152515,-74.046304543,2021-01-15 09:43:14.1080
44401,Unknown,1969,55,2577,3681,Grand St,40.71517767732029,-74.03768330812454,2021-01-15 09:41:01.4590,3681,Grand St,40.71517767732029,-74.03768330812454,2021-01-15 10:23:58.7650
42157,Male,1982,42,666,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,2021-01-15 09:41:30.0050,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,2021-01-15 09:52:36.3030
42456,Female,1995,29,2535,3681,Grand St,40.71517767732029,-74.03768330812454,2021-01-15 09:41:32.7420,3681,Grand St,40.71517767732029,-74.03768330812454,2021-01-15 10:23:48.1930
42230,Male,1966,58,257,3201,Dey St,40.737711,-74.066921,2021-01-15 09:43:43.0340,3640,Journal Square,40.73367,-74.0625,2021-01-15 09:48:00.4180
46541,Male,1960,64,277,3194,McGinley Square,40.7253399253558,-74.06762212514877,2021-01-15 09:43:59.8870,3195,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-15 09:48:37.0910
43693,Male,1989,35,339,3678,Fairmount Ave,40.72572613742557,-74.07195925712585,2021-01-15 09:44:54.9370,3195,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-15 09:50:34.2090
42370,Male,1963,61,188,3681,Grand St,40.71517767732029,-74.03768330812454,2021-01-15 09:47:21.7990,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,2021-01-15 09:50:29.8570
41618,Male,1984,40,290,3679,Bergen Ave,40.722103786686034,-74.07145500183105,2021-01-15 09:47:35.6350,3195,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-15 09:52:25.7340
42382,Female,1981,43,326,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,2021-01-15 09:48:11.2920,3203,Hamilton Park,40.727595966,-74.044247311,2021-01-15 09:53:37.6010
42350,Male,1966,58,292,3639,Harborside,40.7192517,-74.034234,2021-01-15 09:48:34.7420,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,2021-01-15 09:53:27.4770
33677,Male,1973,51,426,3207,Oakland Ave,40.7376037,-74.0524783,2021-01-15 09:49:40.9540,3196,Riverview Park,40.7443187,-74.0439909,2021-01-15 09:56:47.7320
42396,Male,1983,41,1037,3639,Harborside,40.7192517,-74.034234,2021-01-15 09:49:42.1360,3205,JC Medical Center,40.71653978099194,-74.0496379137039,2021-01-15 10:06:59.8630
42593,Female,1993,31,258,3280,Astor Place,40.71928220070702,-74.07126188278198,2021-01-15 09:50:57.6100,3678,Fairmount Ave,40.72572613742557,-74.07195925712585,2021-01-15 09:55:15.9430
26703,Male,1986,38,278,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,2021-01-15 09:55:10.0510,3186,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-15 09:59:48.3050
42177,Male,1960,64,559,3280,Astor Place,40.71928220070702,-74.07126188278198,2021-01-15 09:55:15.8620,3195,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-15 10:04:35.0300
41369,Male,1983,41,814,3195,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-15 09:58:18.6280,3192,Liberty Light Rail,40.7112423,-74.0557013,2021-01-15 10:11:53.0400
38460,Male,1980,44,214,3194,McGinley Square,40.7253399253558,-74.06762212514877,2021-01-15 10:03:33.7000,3195,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-15 10:07:08.4860
28161,Male,1980,44,332,3275,Columbus Drive,40.71835519823214,-74.03891444206238,2021-01-15 10:04:12.6690,3199,Newport Pkwy,40.7287448,-74.0321082,2021-01-15 10:09:45.1300
43558,Female,1981,43,209,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,2021-01-15 10:05:09.0880,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,2021-01-15 10:08:38.1730
26469,Male,1995,29,596,3210,Pershing Field,40.742677141,-74.051788633,2021-01-15 10:07:15.3420,3209,Brunswick St,40.7241765,-74.0506564,2021-01-15 10:17:12.0310
42350,Male,1992,32,280,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,2021-01-15 10:09:08.7190,3638,Washington St,40.7242941,-74.0354826,2021-01-15 10:13:48.8060
39421,Male,1983,41,278,3694,Jackson Square,40.71113,-74.0789,2021-01-15 10:09:10.8890,3191,Union St,40.7182113,-74.0836394,2021-01-15 10:13:49.8230
47045,Male,1978,46,959,3279,Dixon Mills,40.721630142638354,-74.04996782541275,2021-01-15 10:17:00.6780,3198,Heights Elevator,40.748715945380226,-74.04044330120087,2021-01-15 10:33:00.1480
31092,Male,1996,28,368,3678,Fairmount Ave,40.72572613742557,-74.07195925712585,2021-01-15 10:21:53.5120,3195,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-15 10:28:02.1840
44042,Female,1985,39,597,3225,Baldwin at Montgomery,40.7236589,-74.0641943,2021-01-15 10:22:00.7480,3186,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-15 10:31:58.3900
29832,Male,1995,29,114,3186,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-15 10:23:26.2200,3211,Newark Ave,40.72152515,-74.046304543,2021-01-15 10:25:20.4810
42108,Male,1988,36,1811,3187,Warren St,40.7211236,-74.03805095,2021-01-15 10:24:23.4080,3638,Washington St,40.7242941,-74.0354826,2021-01-15 10:54:35.1880
33433,Male,1958,66,355,3186,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-15 10:26:26.6840,3205,JC Medical Center,40.71653978099194,-74.0496379137039,2021-01-15 10:32:22.4310
26913,Male,1963,61,96,3639,Harborside,40.7192517,-74.034234,2021-01-15 10:27:12.4110,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,2021-01-15 10:28:49.1260
33433,Male,1958,66,1492,3205,JC Medical Center,40.71653978099194,-74.0496379137039,2021-01-15 10:34:05.7360,3184,Paulus Hook,40.7141454,-74.0335519,2021-01-15 10:58:58.3400
42788,Male,1993,31,239,3186,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-15 10:36:58.7440,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,2021-01-15 10:40:58.0430
45256,Male,1987,37,200,3205,JC Medical Center,40.71653978099194,-74.0496379137039,2021-01-15 10:45:01.2190,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,2021-01-15 10:48:21.6970
27655,Male,1989,35,543,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131607,2021-01-15 10:47:03.4160,3206,Hilltop,40.7311689,-74.0575736,2021-01-15 10:56:06.5700
42192,Male,1962,62,434,3679,Bergen Ave,40.722103786686034,-74.07145500183105,2021-01-15 10:47:34.3380,3195,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-15 10:54:48.4330
39283,Female,1968,56,2319,3681,Grand St,40.71517767732029,-74.03768330812454,2021-01-15 10:52:37.3040,3681,Grand St,40.71517767732029,-74.03768330812454,2021-01-15 11:31:16.6090
40176,Male,1987,37,621,3267,Morris Canal,40.7124188237569,-74.03852552175522,2021-01-15 10:55:03.4950,3186,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-15 11:05:25.0180
26545,Female,1989,35,131,3199,Newport Pkwy,40.7287448,-74.0321082,2021-01-15 10:58:44.5760,3202,Newport PATH,40.7272235,-74.0337589,2021-01-15 11:00:55.9170
42160,Male,1987,37,588,3206,Hilltop,40.7311689,-74.0575736,2021-01-15 10:59:35.8530,3275,Columbus Drive,40.71835519823214,-74.03891444206238,2021-01-15 11:09:24.5100
46079,Male,1958,66,106,3184,Paulus Hook,40.7141454,-74.0335519,2021-01-15 11:01:12.5420,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,2021-01-15 11:02:58.8100
42371,Female,1960,64,235,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,2021-01-15 11:04:19.4260,3214,Essex Light Rail,40.7127742,-74.0364857,2021-01-15 11:08:15.2080
45350,Male,1949,75,509,3279,Dixon Mills,40.721630142638354,-74.04996782541275,2021-01-15 11:07:48.1920,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,2021-01-15 11:16:17.3190
44872,Male,1976,48,691,3211,Newark Ave,40.72152515,-74.046304543,2021-01-15 11:10:03.1010,3195,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-15 11:21:34.1240
41369,Male,1982,42,999,3192,Liberty Light Rail,40.7112423,-74.0557013,2021-01-15 11:11:33.1260,3639,Harborside,40.7192517,-74.034234,2021-01-15 11:28:12.7360
45543,Unknown,1985,39,976,3185,City Hall,40.7177325,-74.043845,2021-01-15 11:15:36.9210,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,2021-01-15 11:31:52.9550
33887,Unknown,1997,27,793,3210,Pershing Field,40.742677141,-74.051788633,2021-01-15 11:17:00.8710,3211,Newark Ave,40.72152515,-74.046304543,2021-01-15 11:30:14.5220
42195,Male,1987,37,2118,3679,Bergen Ave,40.722103786686034,-74.07145500183105,2021-01-15 11:22:14.1720,3193,Lincoln Park,40.7246050998869,-74.07840594649315,2021-01-15 11:57:32.5180
39839,Male,1992,32,406,3192,Liberty Light Rail,40.7112423,-74.0557013,2021-01-15 11:22:15.0360,3186,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-15 11:29:01.7930
48922,Male,1968,56,1669,3206,Hilltop,40.7311689,-74.0575736,2021-01-15 11:22:43.0250,3205,JC Medical Center,40.71653978099194,-74.0496379137039,2021-01-15 11:50:32.0910
42023,Female,1996,28,3877,3638,Washington St,40.7242941,-74.0354826,2021-01-15 11:25:08.1950,3638,Washington St,40.7242941,-74.0354826,2021-01-15 12:29:45.6370
42805,Male,1987,37,1498,3639,Harborside,40.7192517,-74.034234,2021-01-15 11:25:28.9550,3198,Heights Elevator,40.748715945380226,-74.04044330120087,2021-01-15 11:50:27.9480
44740,Male,1987,37,878,3186,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-15 11:31:53.2000,3267,Morris Canal,40.7124188237569,-74.03852552175522,2021-01-15 11:46:31.8750
